Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,17,6,0,,,,0.554566667,0,0,0,0
1,18,6,0,,,,0.427841667,0,0,0,0
1,19,6,0,,,,0.23315,0,0,0,0
1,20,6,0,,,,0.5235,0,0,0,0
1,21,6,0,,,,0.446916667,0,0,0,0
1,22,6,0,,,,0.494133333,0,0,0,0
1,23,6,0,,,,0.513983333,0,0,0,0
1,24,6,0,,,,0.480633333,0,0,0,0
1,1,7,0,,,,0.483483333,0,0,0,0
1,2,7,0,,,,0.485233333,0,0,0,0
1,3,7,0,,,,0.49655,0,0,0,0
1,4,7,0,,,,0.210683333,0,0,0,0
1,5,7,0,,,,0.210533333,0,0,0,0
1,6,7,0,,,,0.178066667,0,0,0,0
1,7,7,0,,,,0.172566667,0,0,0,12.94166667
1,8,7,0,,,,0.179883333,0,0,0,44.09583333
1,9,7,0,,,,0.186216667,0,0,0,194.425
1,10,7,0,,,,0.3516,0,0,0,370.8708333
1,11,7,0,,,,0.1659,0,0,0,502.35
1,12,7,0,,,,0.535716667,0,0,0,580.9666667
1,13,7,0,,,,0.502933333,0,0,0,598.0958333
1,14,7,0,,,,0.198783333,0,0,0,554.4541667
1,15,7,0,,,,0.2045,0,0,0,444.1875
1,16,7,0,,,,0.151566667,0,0,0,167.4625
1,17,7,0,,,,0.161383333,0,0,0,0
1,18,7,0,,,,0.2161,0,0,0,0
1,19,7,0,,,,0.283766667,0,0,0,0
1,20,7,0,,,,0.462316667,0,0,0,0
1,21,7,0,,,,0.464866667,0,0,0,0
1,22,7,0,,,,0.50795,0,0,0,0
1,23,7,0,,,,0.5217,0,0,0,0
1,24,7,0,,,,0.867008333,0,0,0,0
1,1,1,0,,,,0.814916667,0,0,0,0
1,2,1,0,,,,0.44895,0,0,0,0
1,3,1,0,,,,0.220316667,0,0,0,0
1,4,1,0,,,,0.209483333,0,0,0,0
1,5,1,0,,,,0.177783333,0,0,0,0
1,6,1,0,,,,0.19355,0,0,0,0
1,7,1,0,,,,0.1676,0,0,0,9.604166667
1,8,1,0,,,,0.180366667,0,0,0,46.91666667
1,9,1,0,,,,0.1633,0,0,0,199.275
1,10,1,0,,,,0.1962,0,0,0,376.2
1,11,1,0,,,,0.144666667,0,0,0,504.3375
1,12,1,0,,,,0.1609,0,0,0,571.7041667
1,13,1,0,,,,0.347108333,0,0,0,578.51875
1,14,1,0,,,,0.465333333,0,0,0,515.1041667
1,15,1,0,,,,0.638416667,0,0,0,329.6541667
1,16,1,0,,,,0.383433333,0,0,0,92.87083333
1,17,1,0,,,,0.468066667,0,0,0,3.429166667
1,18,1,0,,,,0.476519444,0,0,0,0.616666667
1,19,1,0,,,,0.4894,0,0,0,0
1,20,1,0,,,,0.558166667,0,0,0,0
1,21,1,0,,,,0.540216667,0,0,0,0
1,22,1,0,,,,0.555116667,0,0,0,0
1,23,1,0,,,,0.776566667,0,0,0,0
1,24,1,0,,,,0.535475,0,0,0,0
1,1,2,0,,,,0.502116667,0,0,0,0
1,2,2,0,,,,0.2234,0,0,0,0
1,3,2,0,,,,0.218783333,0,0,0,0
1,4,2,0,,,,0.2351,0,0,0,0
1,5,2,0,,,,0.218816667,0,0,0,0
1,6,2,0,,,,0.215883333,0,0,0,0
1,7,2,0,,,,0.109066683,0,0,0,0
1,8,2,0,,,,0.218533333,0,0,0,67.625
1,9,2,0,,,,0.209366667,0,0,0,197.5291667
1,10,2,0,,,,0.274083333,0,0,0,366.7125
1,11,2,0,,,,0.162433333,0,0,0,488.05
1,12,2,0,,,,0.390466667,0,0,0,561.3583333
1,13,2,0,,,,0.590966667,0,0,0,571.7916667
1,14,2,0,,,,0.4452,0,0,0,527.6375
1,15,2,0,,,,0.20355,0,0,0,414.9625
1,16,2,0,,,,0.19765,0,0,0,156.1541667
1,17,2,0,,,,0.27985,0,0,0,0.208333333
1,18,2,0,,,,0.357233333,0,0,0,0
1,19,2,0,,,,0.484683333,0,0,0,0
1,20,2,0,,,,0.4653,0,0,0,0
1,21,2,0,,,,0.255383333,0,0,0,0
1,22,2,0,,,,0.17705,0,0,0,0
1,23,2,0,,,,0.197588889,0,0,0,0
1,24,2,0,,,,0.291583333,0,0,0,0
2,1,3,0,,,,0.190533333,0,0,0,0
2,2,3,0,,,,0.159266667,0,0,0,0
2,3,3,0,,,,0.1649,0,0,0,0
2,4,3,0,,,,0.199716667,0,0,0,0
2,5,3,0,,,,0.165016667,0,0,0,0
2,6,3,0,,,,0.175916667,0,0,0,0
2,7,3,0,,,,0.387883333,0,0,0,16.9625
2,8,3,0,,,,0.631233333,0,0,0,53.33333333
2,9,3,0,,,,0.571216667,0,0,0,203.5541667
2,10,3,0,,,,0.54955,0,0,0,378.1625
2,11,3,0,,,,0.633866667,0,0,0,500.0958333
2,12,3,0,,,,0.7081,0,0,0,567.175
2,13,3,0,,,,0.306433333,0,0,0,519
2,14,3,0,,,,0.401533333,0,0,0,464.55
2,15,3,0,,,,0.198633333,0,0,0,303.4166667
2,16,3,0,,,,0.174733333,0,0,0,89.14583333
2,17,3,0,,,,0.1765,0,0,0,0.76875
2,18,3,0,,,,0.475266667,0,0,0,0
2,19,3,0,,,,0.478733333,0,0,0,0
2,20,3,0,,,,0.459866667,0,0,0,0
2,21,3,0,,,,0.472133333,0,0,0,0
2,22,3,0,,,,0.51685,0,0,0,0
2,23,3,0,,,,0.5767,0,0,0,0
2,24,3,0,,,,0.546783333,0,0,0,0
2,1,4,0,,,,0.243683333,0,0,0,0
2,2,4,0,,,,0.160683333,0,0,0,0
2,3,4,0,,,,0.20345,0,0,0,0
2,4,4,0,,,,0.164166667,0,0,0,0
2,5,4,0,,,,0.170183333,0,0,0,0
2,6,4,0,,,,0.195783333,0,0,0,0
2,7,4,0,,,,0.520416667,0,0,0,0
2,8,4,0,,,,0.454466667,0,0,0,125.025
2,9,4,0,,,,0.262766667,0,0,0,183.8166667
2,10,4,0,,,,0.266166667,0,0,0,324.8083333
2,11,4,0,,,,0.252066667,0,0,0,469.2791667
2,12,4,0,,,,0.683116667,0,0,0,531.3708333
2,13,4,0,,,,0.289383333,0,0,0,435.7458333
2,14,4,0,,,,0.26725,0,0,0,391.6166667
2,15,4,0,,,,0.239616667,0,0,0,219.3333333
2,16,4,0,,,,0.157783333,0,0,0,88.25
2,17,4,0,,,,0.158133333,0,0,0,0.216666667
2,18,4,0,,,,0.286283333,0,0,0,0
2,19,4,0,,,,0.42585,0,0,0,0
2,20,4,0,,,,0.455416667,0,0,0,0
2,21,4,0,,,,0.473466667,0,0,0,0
2,22,4,0,,,,0.71515,0,0,0,0
2,23,4,0,,,,0.9404,0,0,0,0
2,24,4,0,,,,0.529988891,0,0,0,0
2,1,5,0,,,,0.456483333,0,0,0,0
2,2,5,0,,,,0.26085,0,0,0,0
2,3,5,0,,,,0.175166667,0,0,0,0
2,4,5,0,,,,0.196916667,0,0,0,0
2,5,5,0,,,,0.1528,0,0,0,0
2,6,5,0,,,,0.16805,0,0,0,0
2,7,5,0,,,,0.17795,0,0,0,7.683333333
2,8,5,0,,,,1.291383333,0,0,0,82.575
2,9,5,0,,,,2.978683333,0,0,0,157.15
2,10,5,0,,,,2.74805,0,0,0,157.4583333
2,11,5,0,,,,3.08885,0,0,0,100.3520833
2,12,5,0,,,,1.694166667,0,0,0,56.7875
2,13,5,0,,,,2.447083333,0,0,0,74.41666667
2,14,5,0,,,,2.005633333,0,0,0,94.84583333
2,15,5,0,,,,2.0416,0,0,0,45.75
2,16,5,0,,,,1.186066667,0,0,0,3.508333333
2,17,5,0,,,,1.38725,0,0,0,0
2,18,5,0,,,,1.246183333,0,0,0,0
2,19,5,0,,,,1.251366667,0,0,0,0
2,20,5,0,,,,1.025733333,0,0,0,0
2,21,5,0,,,,1.393166667,0,0,0,0
2,22,5,0,,,,1.34035,0,0,0,0
2,23,5,0,,,,1.11445,0,0,0,0
2,24,5,0,,,,1.596908333,0,0,0,0
2,1,6,0,,,,1.299,0,0,0,0
2,2,6,0,,,,1.770233333,0,0,0,0
2,3,6,0,,,,1.39065,0,0,0,0
2,4,6,0,,,,1.467416667,0,0,0,0
2,5,6,0,,,,1.29995,0,0,0,0
2,6,6,0,,,,1.330816667,0,0,0,0
2,7,6,0,,,,1.235666667,0,0,0,0
2,8,6,0,,,,1.13435,0,0,0,111.4875
2,9,6,0,,,,1.56885,0,0,0,91.52083333
2,10,6,0,,,,1.143833333,0,0,0,435.7166667
2,11,6,0,,,,0.915183333,0,0,0,247.5375
2,12,6,0,,,,0.9503,0,0,0,139.2166667
2,13,6,0,,,,1.106766667,0,0,0,231.5208333
2,14,6,0,,,,0.676983333,0,0,0,347.1833333
2,15,6,0,,,,1.274916667,0,0,0,327.7958333
2,16,6,0,,,,1.194316667,0,0,0,78.82916667
2,17,6,0,,,,1.08155,0,0,0,2.033333333
2,18,6,0,,,,0.729283333,0,0,0,0
2,19,6,0,,,,0.89665,0,0,0,0
2,20,6,0,,,,0.991366667,0,0,0,0
2,21,6,0,,,,1.239766667,0,0,0,0
2,22,6,0,,,,1.219233333,0,0,0,0
2,23,6,0,,,,1.351366667,0,0,0,0
2,24,6,0,,,,1.252733333,0,0,0,0
2,1,7,0,,,,1.45905,0,0,0,0
2,2,7,0,,,,1.5677,0,0,0,0
2,3,7,0,,,,1.516833333,0,0,0,0
2,4,7,0,,,,1.173916667,0,0,0,0
2,5,7,0,,,,1.319983333,0,0,0,0
2,6,7,0,,,,1.445183333,0,0,0,0
2,7,7,0,,,,1.473566667,0,0,0,40.77083333
2,8,7,0,,,,1.305083333,0,0,0,100.7
2,9,7,0,,,,0.961866667,0,0,0,183.675
2,10,7,0,,,,1.491166667,0,0,0,86.51666667
2,11,7,0,,,,1.353533333,0,0,0,158.0458333
2,12,7,0,,,,1.216466667,0,0,0,285.2375
2,13,7,0,,,,1.750883333,0,0,0,287.1833333
2,14,7,0,,,,0.993066667,0,0,0,181.4708333
2,15,7,0,,,,0.952366667,0,0,0,86.72083333
2,16,7,0,,,,1.236583333,0,0,0,25.05416667
2,17,7,0,,,,1.239166667,0,0,0,2.141666667
2,18,7,0,,,,1.533583333,0,0,0,0
2,19,7,0,,,,2.063383333,0,0,0,0
2,20,7,0,,,,1.004066667,0,0,0,0
2,21,7,0,,,,0.929483333,0,0,0,0
2,22,7,0,,,,1.390666667,0,0,0,0
2,23,7,0,,,,1.4989,0,0,0,0
2,24,7,0,,,,1.323733333,0,0,0,0
2,1,1,0,,,,1.474366667,0,0,0,0
2,2,1,0,,,,1.234633333,0,0,0,0
2,3,1,0,,,,1.123533333,0,0,0,0
2,4,1,0,,,,1.227616667,0,0,0,0
2,5,1,0,,,,1.374266667,0,0,0,0
2,6,1,0,,,,1.489316667,0,0,0,0
2,7,1,0,,,,1.66525,0,0,0,1.525
2,8,1,0,,,,1.678766667,0,0,0,27.31666667
2,9,1,0,,,,2.367033333,0,0,0,37.85
2,10,1,0,,,,2.64375,0,0,0,67.4375
2,11,1,0,,,,0.903383333,0,0,0,122.7041667
2,12,1,0,,,,2.00185,0,0,0,173.4083333
2,13,1,0,,,,0.398316667,0,0,0,112.3916667
2,14,1,0,,,,2.75555,0,0,0,79.30833333
2,15,1,0,,,,1.512616667,0,0,0,83.85833333
2,16,1,0,,,,0.22625,0,0,0,35.925
2,17,1,0,,,,0.756366667,0,0,0,0
2,18,1,0,,,,1.5695,0,0,0,0
2,19,1,0,,,,0.808383333,0,0,0,0
2,20,1,0,,,,1.9437,0,0,0,0
2,21,1,0,,,,1.5794,0,0,0,0
2,22,1,0,,,,0.877,0,0,0,0
2,23,1,0,,,,1.923216668,0,0,0,0
2,24,1,0,,,,0.876533333,0,0,0,0
2,1,2,0,,,,2.244966667,0,0,0,0
2,2,2,0,,,,1.394283333,0,0,0,0
2,3,2,0,,,,0.19215,0,0,0,0
2,4,2,0,,,,1.08985,0,0,0,0
2,5,2,0,,,,1.128583333,0,0,0,0
2,6,2,0,,,,0.762783333,0,0,0,0
2,7,2,0,,,,1.118933333,0,0,0,19.10416667
2,8,2,0,,,,1.190316667,0,0,0,79.45833333
2,9,2,0,,,,1.586016667,0,0,0,175.9875
2,10,2,0,,,,0.657333333,0,0,0,104.1583333
2,11,2,0,,,,1.838983333,0,0,0,150.2
2,12,2,0,,,,1.2443,0,0,0,150.4125
2,13,2,0,,,,0.589183333,0,0,0,153.35
2,14,2,0,,,,0.5499,0,0,0,106.0666667
2,15,2,0,,,,1.769583333,0,0,0,14.59583333
2,16,2,0,,,,0.5847,0,0,0,0
2,17,2,0,,,,1.164733333,0,0,0,0
2,18,2,0,,,,0.703233333,0,0,0,0
2,19,2,0,,,,0.916883333,0,0,0,0
2,20,2,0,,,,1.3597,0,0,0,0
2,21,2,0,,,,0.550366667,0,0,0,0
2,22,2,0,,,,1.800666667,0,0,0,0
2,23,2,0,,,,0.782066667,0,0,0,0
2,24,2,0,,,,1.338375,0,0,0,0
2,1,3,0,,,,1.699433333,0,0,0,0
2,2,3,0,,,,0.27535,0,0,0,0
2,3,3,0,,,,0.72715,0,0,0,0
2,4,3,0,,,,1.637983333,0,0,0,0
2,5,3,0,,,,1.51565,0,0,0,0
2,6,3,0,,,,0.335483333,0,0,0,0
2,7,3,0,,,,1.393816682,0,0,0,0
2,8,3,0,,,,2.66315,0,0,0,105.2583333
2,9,3,0,,,,0.268233333,0,0,0,258.825
2,10,3,0,,,,0.229983333,0,0,0,213.8708333
2,11,3,0,,,,0.2577,0,0,0,207.9375
2,12,3,0,,,,0.543116667,0,0,0,232.5291667
2,13,3,0,,,,0.908066667,0,0,0,372.4041667
2,14,3,0,,,,1.057183333,0,0,0,397.9541667
2,15,3,0,,,,0.287833333,0,0,0,328.6125
2,16,3,0,,,,0.330433333,0,0,0,197.925
2,17,3,0,,,,0.392616667,0,0,0,5.433333333
2,18,3,0,,,,0.598466667,0,0,0,0
2,19,3,0,,,,0.476616667,0,0,0,0
2,20,3,0,,,,1.516666667,0,0,0,0
2,21,3,0,,,,0.377816667,0,0,0,0
2,22,3,0,,,,0.68725,0,0,0,0
2,23,3,0,,,,1.248966667,0,0,0,0
2,24,3,0,,,,1.718825,0,0,0,0
2,1,4,0,,,,0.524383333,0,0,0,0
2,2,4,0,,,,0.758383333,0,0,0,0
2,3,4,0,,,,0.638283333,0,0,0,0
2,4,4,0,,,,1.3058,0,0,0,0
2,5,4,0,,,,1.5189,0,0,0,0
2,6,4,0,,,,0.533116667,0,0,0,0
2,7,4,0,,,,1.081616667,0,0,0,29.82916667
2,8,4,0,,,,0.213066667,0,0,0,88.37083333
2,9,4,0,,,,1.117266667,0,0,0,276.4875
2,10,4,0,,,,0.89865,0,0,0,411.0208333
2,11,4,0,,,,0.153533333,0,0,0,503.175
2,12,4,0,,,,0.13255,0,0,0,543.4208333
2,13,4,0,,,,0.147933333,0,0,0,552.1041667
2,14,4,0,,,,0.13915,0,0,0,518.0583333
2,15,4,0,,,,0.132033333,0,0,0,255.0291667
2,16,4,0,,,,0.15175,0,0,0,156.1791667
2,17,4,0,,,,0.3506,0,0,0,2.0625
2,18,4,0,,,,0.485633333,0,0,0,0
2,19,4,0,,,,0.567083333,0,0,0,0
2,20,4,0,,,,0.493283333,0,0,0,0
2,21,4,0,,,,0.48395,0,0,0,0
2,22,4,0,,,,0.50385,0,0,0,0
2,23,4,0,,,,0.846716667,0,0,0,0
2,24,4,0,,,,1.216116667,0,0,0,0
2,1,5,0,,,,1.79745,0,0,0,0
2,2,5,0,,,,0.199833333,0,0,0,0
2,3,5,0,,,,0.6243,0,0,0,0
2,4,5,0,,,,0.959233333,0,0,0,0
2,5,5,0,,,,1.831366667,0,0,0,0
2,6,5,0,,,,0.357916667,0,0,0,0
2,7,5,0,,,,1.090783333,0,0,0,0
2,8,5,0,,,,0.49545,0,0,0,141.8583333
2,9,5,0,,,,0.17175,0,0,0,209.3625
2,10,5,0,,,,0.182566667,0,0,0,190.3958333
2,11,5,0,,,,0.170116667,0,0,0,199.6666667
2,12,5,0,,,,0.174966667,0,0,0,191.775
2,13,5,0,,,,0.180716667,0,0,0,193.7541667
2,14,5,0,,,,0.170383333,0,0,0,186.1291667
2,15,5,0,,,,0.203233333,0,0,0,140.3541667
2,16,5,0,,,,0.157416667,0,0,0,21.80416667
2,17,5,0,,,,0.163566667,0,0,0,0
2,18,5,0,,,,0.21115,0,0,0,0
2,19,5,0,,,,0.267116667,0,0,0,0
2,20,5,0,,,,0.356783333,0,0,0,0
2,21,5,0,,,,0.8495,0,0,0,0
2,22,5,0,,,,0.90775,0,0,0,0
2,23,5,0,,,,0.4794,0,0,0,0
2,24,5,0,,,,0.554183333,0,0,0,0
2,1,6,0,,,,0.417533333,0,0,0,0
2,2,6,0,,,,0.180683333,0,0,0,0
2,3,6,0,,,,0.173783333,0,0,0,0
2,4,6,0,,,,0.200116667,0,0,0,0
2,5,6,0,,,,0.231433333,0,0,0,0
2,6,6,0,,,,0.240166667,0,0,0,0
2,7,6,0,,,,0.231916667,0,0,0,6.5125
2,8,6,0,,,,0.235833333,0,0,0,31.19583333
2,9,6,0,,,,0.233983333,0,0,0,164.2583333
2,10,6,0,,,,0.252283333,0,0,0,318.2666667
2,11,6,0,,,,0.273661111,0,0,0,368.0895833
2,12,6,0,,,,0.232666667,0,0,0,171.6708333
2,13,6,0,,,,0.283966667,0,0,0,354.5375
2,14,6,0,,,,0.4619,0,0,0,470.7416667
2,15,6,0,,,,0.83435,0,0,0,449.1291667
2,16,6,0,,,,0.681666667,0,0,0,242.8416667
2,17,6,0,,,,0.510483333,0,0,0,2.316666667
2,18,6,0,,,,0.490316667,0,0,0,0
2,19,6,0,,,,0.7988,0,0,0,0
2,20,6,0,,,,0.84795,0,0,0,0
2,21,6,0,,,,0.525166667,0,0,0,0
2,22,6,0,,,,0.488083333,0,0,0,0
2,23,6,0,,,,0.500883333,0,0,0,0
2,24,6,0,,,,0.672633333,0,0,0,0
2,1,7,0,,,,0.905066667,0,0,0,0
2,2,7,0,,,,0.675033333,0,0,0,0
2,3,7,0,,,,0.466325,0,0,0,0
2,4,7,0,,,,0.226316667,0,0,0,0
2,5,7,0,,,,0.232666667,0,0,0,0
2,6,7,0,,,,0.22245,0,0,0,0
2,7,7,0,,,,0.219675,0,0,0,17.24166667
2,8,7,0,,,,0.22685,0,0,0,50.89583333
2,9,7,0,,,,0.228533333,0,0,0,222.1625
2,10,7,0,,,,0.233016667,0,0,0,411.2458333
2,11,7,0,,,,0.21765,0,0,0,545.3208333
2,12,7,0,,,,0.32125,0,0,0,624.3625
2,13,7,0,,,,0.413683333,0,0,0,640.6583333
2,14,7,0,,,,0.239866667,0,0,0,596.8083333
2,15,7,0,,,,0.321116667,0,0,0,486.7333333
2,16,7,0,,,,0.4389,0,0,0,254.0833333
2,17,7,0,,,,0.5559,0,0,0,3.579166667
2,18,7,0,,,,0.671383333,0,0,0,0
2,19,7,0,,,,0.943583333,0,0,0,0
2,20,7,0,,,,0.56685,0,0,0,0
2,21,7,0,,,,0.474316667,0,0,0,0
2,22,7,0,,,,0.699866667,0,0,0,0
2,23,7,0,,,,0.879366667,0,0,0,0
2,24,7,0,,,,0.929416667,0,0,0,0
2,1,1,0,,,,0.265366667,0,0,0,0
2,2,1,0,,,,0.199483333,0,0,0,0
2,3,1,0,,,,0.217383333,0,0,0,0
2,4,1,0,,,,0.215716667,0,0,0,0
2,5,1,0,,,,0.216883333,0,0,0,0
2,6,1,0,,,,0.38525,0,0,0,0
2,7,1,0,,,,0.259266667,0,0,0,18.6125
2,8,1,0,,,,0.217166667,0,0,0,64.125
2,9,1,0,,,,0.243016667,0,0,0,240.5625
2,10,1,0,,,,0.208866667,0,0,0,415.4041667
2,11,1,0,,,,0.191483333,0,0,0,536.4416667
2,12,1,0,,,,0.201916667,0,0,0,604.7291667
2,13,1,0,,,,0.246883333,0,0,0,485.6583333
2,14,1,0,,,,0.19445,0,0,0,559.1125
2,15,1,0,,,,0.204216667,0,0,0,475.5083333
2,16,1,0,,,,0.230733333,0,0,0,140.8375
2,17,1,0,,,,0.21585,0,0,0,5.045833333
2,18,1,0,,,,0.456166667,0,0,0,0
2,19,1,0,,,,0.5091,0,0,0,0
2,20,1,0,,,,0.472566667,0,0,0,0
2,21,1,0,,,,0.39665,0,0,0,0
2,22,1,0,,,,0.392516667,0,0,0,0
2,23,1,0,,,,0.585233333,0,0,0,0
2,24,1,0,,,,0.3457,0,0,0,0
2,1,2,0,,,,0.220616667,0,0,0,0
2,2,2,0,,,,0.317333333,0,0,0,0
2,3,2,0,,,,0.553866667,0,0,0,0
2,4,2,0,,,,0.574283333,0,0,0,0
2,5,2,0,,,,0.572216667,0,0,0,0
2,6,2,0,,,,0.5864,0,0,0,0
2,7,2,0,,,,0.600833333,0,0,0,34.00416667
2,8,2,0,,,,0.540483333,0,0,0,103.3375
2,9,2,0,,,,0.373716667,0,0,0,306.0958333
2,10,2,0,,,,0.388866667,0,0,0,436.4666667
2,11,2,0,,,,0.3858,0,0,0,541.1666667
2,12,2,0,,,,0.3339,0,0,0,612.7083333
2,13,2,0,,,,0.207433333,0,0,0,635.9833333
2,14,2,0,,,,0.240883333,0,0,0,601.4333333
2,15,2,0,,,,0.211016667,0,0,0,495.425
2,16,2,0,,,,0.212066667,0,0,0,265.9666667
2,17,2,0,,,,0.436566667,0,0,0,2.8
2,18,2,0,,,,0.5112,0,0,0,5.354166667
2,19,2,0,,,,0.1961,0,0,0,0
2,20,2,0,,,,0.238016667,0,0,0,0
2,21,2,0,,,,0.216183333,0,0,0,0
2,22,2,0,,,,0.213933333,0,0,0,0
2,23,2,0,,,,0.2151,0,0,0,0
2,24,2,0,,,,0.241108333,0,0,0,0
2,1,3,0,,,,0.21595,0,0,0,0
2,2,3,0,,,,0.217583333,0,0,0,0
2,3,3,0,,,,0.2406,0,0,0,0
2,4,3,0,,,,0.357583333,0,0,0,0
2,5,3,0,,,,0.21465,0,0,0,0
2,6,3,0,,,,0.229433333,0,0,0,0
2,7,3,0,,,,0.2151,0,0,0,21.92083333
2,8,3,0,,,,0.205016667,0,0,0,81.78333333
2,9,3,0,,,,0.215816667,0,0,0,254.1625
2,10,3,0,,,,0.241416667,0,0,0,432.875
2,11,3,0,,,,0.208583333,0,0,0,508.1791667
2,12,3,0,,,,0.2069,0,0,0,600.8833333
2,13,3,0,,,,0.22595,0,0,0,615.7541667
2,14,3,0,,,,0.203966667,0,0,0,568.9541667
2,15,3,0,,,,0.20765,0,0,0,472.8125
2,16,3,0,,,,0.2339,0,0,0,227.55
2,17,3,0,,,,0.21375,0,0,0,4.425
2,18,3,0,,,,0.374283333,0,0,0,0
2,19,3,0,,,,0.430466667,0,0,0,0
2,20,3,0,,,,0.226266667,0,0,0,0
2,21,3,0,,,,0.21305,0,0,0,0
2,22,3,0,,,,0.214433333,0,0,0,0
2,23,3,0,,,,0.239866667,0,0,0,0
2,24,3,0,,,,0.21455,0,0,0,0
2,1,4,0,,,,0.2173,0,0,0,0
2,2,4,0,,,,0.245233333,0,0,0,0
2,3,4,0,,,,0.218416667,0,0,0,0
2,4,4,0,,,,0.207316667,0,0,0,0
2,5,4,0,,,,0.2271,0,0,0,0
2,6,4,0,,,,0.2184,0,0,0,0
2,7,4,0,,,,0.219266667,0,0,0,21.55
2,8,4,0,,,,0.221366667,0,0,0,88.1
2,9,4,0,,,,0.244966667,0,0,0,251.1875
2,10,4,0,,,,0.2146,0,0,0,437.5875
2,11,4,0,,,,0.201966667,0,0,0,483.75
2,12,4,0,,,,0.219416667,0,0,0,418.3333333
2,13,4,0,,,,0.220916667,0,0,0,402.9458333
2,14,4,0,,,,0.21295,0,0,0,465.8041667
2,15,4,0,,,,0.214733333,0,0,0,369.1791667
2,16,4,0,,,,0.2448,0,0,0,169.0416667
2,17,4,0,,,,0.214633333,0,0,0,7
2,18,4,0,,,,0.2162,0,0,0,0
2,19,4,0,,,,0.2436,0,0,0,0
2,20,4,0,,,,0.217183333,0,0,0,0
2,21,4,0,,,,0.5081,0,0,0,0
2,22,4,0,,,,0.322516667,0,0,0,0
2,23,4,0,,,,0.20715,0,0,0,0
2,24,4,0,,,,0.213683333,0,0,0,0
2,1,5,0,,,,0.2197,0,0,0,0
2,2,5,0,,,,0.24355,0,0,0,0
2,3,5,0,,,,0.217866667,0,0,0,0
2,4,5,0,,,,0.218683333,0,0,0,0
2,5,5,0,,,,0.246433333,0,0,0,0
2,6,5,0,,,,0.203366667,0,0,0,0
2,7,5,0,,,,0.193783333,0,0,0,52.525
2,8,5,0,,,,0.2205,0,0,0,89.50416667
2,9,5,0,,,,0.246966667,0,0,0,63.77083333
2,10,5,0,,,,0.220866667,0,0,0,84.2375
2,11,5,0,,,,0.22,0,0,0,54.79166667
2,12,5,0,,,,0.2174,0,0,0,25.57083333
2,13,5,0,,,,0.223983333,0,0,0,14.30416667
2,14,5,0,,,,0.224216667,0,0,0,15.97916667
2,15,5,0,,,,0.3398,0,0,0,0
2,16,5,0,,,,0.240383333,0,0,0,0
2,17,5,0,,,,0.216,0,0,0,0
2,18,5,0,,,,0.50265,0,0,0,0
2,19,5,0,,,,0.658633333,0,0,0,0
2,20,5,0,,,,0.325483333,0,0,0,0
2,21,5,0,,,,0.275083333,0,0,0,0
2,22,5,0,,,,0.618133333,0,0,0,0
2,23,5,0,,,,0.388983333,0,0,0,0
2,24,5,0,,,,0.211325,0,0,0,0
2,1,6,0,,,,0.2023,0,0,0,0
2,2,6,0,,,,0.218516667,0,0,0,0
2,3,6,0,,,,0.239633333,0,0,0,0
2,4,6,0,,,,0.235116667,0,0,0,0
2,5,6,0,,,,0.239266667,0,0,0,0
2,6,6,0,,,,0.218183333,0,0,0,0
2,7,6,0,,,,0.203733333,0,0,0,5.8
2,8,6,0,,,,0.244966667,0,0,0,89.63333333
2,9,6,0,,,,0.21795,0,0,0,154.7625
2,10,6,0,,,,0.1965,0,0,0,273.0375
2,11,6,0,,,,0.2071,0,0,0,433.6541667
2,12,6,0,,,,0.407,0,0,0,171.4416667
2,13,6,0,,,,0.48525,0,0,0,124.7041667
2,14,6,0,,,,0.4549,0,0,0,205.1708333
2,15,6,0,,,,0.4767,0,0,0,112.6291667
2,16,6,0,,,,0.49955,0,0,0,76.47083333
2,17,6,0,,,,0.497966667,0,0,0,0.220833333
2,18,6,0,,,,0.546266667,0,0,0,0
2,19,6,0,,,,0.601283333,0,0,0,0
2,20,6,0,,,,0.908916667,0,0,0,0
2,21,6,0,,,,0.865866667,0,0,0,0
2,22,6,0,,,,0.677183333,0,0,0,0
2,23,6,0,,,,0.623416667,0,0,0,0
2,24,6,0,,,,0.571841667,0,0,0,0
2,1,7,0,,,,0.243633333,0,0,0,0
2,2,7,0,,,,0.232916667,0,0,0,0
2,3,7,0,,,,0.22875,0,0,0,0
2,4,7,0,,,,0.220233333,0,0,0,0
2,5,7,0,,,,0.239366667,0,0,0,0
2,6,7,0,,,,0.23575,0,0,0,0
2,7,7,0,,,,0.216283333,0,0,0,35.275
2,8,7,0,,,,0.197966667,0,0,0,53.4
2,9,7,0,,,,0.212733333,0,0,0,157.2833333
2,10,7,0,,,,0.255516667,0,0,0,146.4291667
2,11,7,0,,,,0.205233333,0,0,0,130.9833333
2,12,7,0,,,,0.2621,0,0,0,42.05416667
2,13,7,0,,,,0.927383333,0,0,0,29.05
2,14,7,0,,,,0.61945,0,0,0,14.56666667
2,15,7,0,,,,0.415833333,0,0,0,12.72083333
2,16,7,0,,,,0.728683333,0,0,0,14.76666667
2,17,7,0,,,,0.68875,0,0,0,0
2,18,7,0,,,,0.728066667,0,0,0,0
